MainID,CrossStreetMainID,Street,from,to,District,StartTime,EndTime,Side,Miles,oneway,week1,week2,week3,week4,week5,EveryDay,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Yearround,start_lat,start_long,stop_lat,stop_long
2439,1196,Stow Rd,Tiverton Rd,Dead End,7,12:00:00.0000000,16:00:00.0000000,Even,0.1248,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,42.27896,-71.08218,42.27821,-71.0828499
2440,2225,Stow Rd,Tiverton Rd,Dead End,7,12:00:00.0000000,16:00:00.0000000,Odd,0.1248,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,42.27896,-71.08218,42.27821,-71.0828499
2441,152,Strathcona Rd,Washington St,Brinsley St,3,12:00:00.0000000,16:00:00.0000000,Odd,0.0767,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,42.30491,-71.07992,42.30546,-71.07869
2442,2582,Tremont St,Arlington St,Dartmouth St,1S,05:00:00.0000000,07:00:00.0000000,Odd Side Median,0.4297,False,True,True,True,True,True,False,False,False,True,False,False,False,False,True,42.34749,-71.06857,42.34281,-71.07377
2443,2844,Strathcona Rd,Washington St,Brinsley St,3,12:00:00.0000000,16:00:00.0000000,Even,0.0767,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,42.30491,-71.07992,42.30546,-71.07869
2444,1756,St Stephen St,Massachusetts Ave,Speare Pl,10F,12:00:00.0000000,16:00:00.0000000,Odd,0.2492,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,42.34336,-71.08571,42.34107,-71.08936
2445,1668,Tremont St,Columbus Ave,Calumet St,10M,08:00:00.0000000,12:00:00.0000000,Odd,0.5644,False,True,True,True,True,True,False,False,False,True,False,False,False,False,False,42.33142,-71.09437,42.33415,-71.10479
2446,1860,St James St,Warren St,Washington St,10R,12:00:00.0000000,16:00:00.0000000,Odd,0.2159,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,42.32596,-71.08345,42.32713,-71.08728
2447,2830,Topeka St,Southampton St,Atkinson St,3,00:01:00.0000000,07:00:00.0000000,,0.1712,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,42.33168,-71.06799,None,None
2448,957,Strathmore Rd,Brookline Town Line,Sutherland Rd,4,08:00:00.0000000,12:00:00.0000000,Even,0.1534,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,None,None,42.33865,-71.14928
2449,2113,Strathmore Rd,Brookline Town Line,Sutherland Rd,4,08:00:00.0000000,12:00:00.0000000,Odd,0.1534,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,None,None,42.33865,-71.14928
2450,2885,Strathmore Rd,Brookline Town Line,Chestnut Hill Ave,4,08:00:00.0000000,12:00:00.0000000,Odd,0.5191,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,None,None,42.34041,-71.15528
2451,110,Wade St,Commonwealth Ave,Dead End,4,08:00:00.0000000,12:00:00.0000000,Even,0.1282,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,42.3399,-71.15958,42.33911,-71.1601699
2452,109,Wade St,Commonwealth Ave,Dead End,4,08:00:00.0000000,12:00:00.0000000,Odd,0.1282,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,42.3399,-71.15958,42.33911,-71.1601699
2453,27,Walnut Ave,Columbus Ave,Sigourney St,2,12:00:00.0000000,16:00:00.0000000,Even,0.2657,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,42.31329,-71.09514,42.31001,-71.09795
2454,665,Union Park,Shawmut Ave,Tremont St,1S,12:00:00.0000000,16:00:00.0000000,Odd,0.1403,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,42.3421,-71.07063,42.34362,-71.0723
2455,2886,Strathmore Rd,Brookline Town Line,Chestnut Hill Ave,4,08:00:00.0000000,12:00:00.0000000,Even,0.5191,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,None,None,42.34041,-71.15528
2456,904,Strathmore Rd,Sutherland Rd,Commonwealth Ave,4,12:00:00.0000000,16:00:00.0000000,Even,0.1864,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,42.33865,-71.14928,42.33883,-71.1524
2457,2831,Trinity Pl,St James Ave,Stanhope St,1B,00:01:00.0000000,07:00:00.0000000,,0.1030,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,42.3496,-71.07585,42.3489099,-71.07556
2458,2078,Strathmore Rd,Sutherland Rd,Commonwealth Ave,4,12:00:00.0000000,16:00:00.0000000,Odd,0.1864,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,42.33865,-71.14928,42.33883,-71.1524
2459,1208,Stratton St,Westview St,Ames St,7,08:00:00.0000000,12:00:00.0000000,Odd,0.4320,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,42.29113,-71.08882,None,None
2460,1447,Stratton St,Westview St,Ames St,7,08:00:00.0000000,12:00:00.0000000,Even,0.4320,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,42.29113,-71.08882,None,None
2461,826,Trenton St,Meridian St,East Eagle St,9,08:00:00.0000000,12:00:00.0000000,Odd,0.5311,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,42.37789,-71.03917,42.38134,-71.03009
2462,2828,Stuart St,Washington St,Columbus Ave,1B,00:01:00.0000000,07:00:00.0000000,,0.3669,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,42.35092,-71.06303,42.35014,-71.06989
2463,2749,Stuart St,Charles Street South,Columbus Ave,1B,00:01:00.0000000,07:00:00.0000000,,0.1653,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,42.35097,-71.06684,42.35014,-71.06989
2464,2750,Stuart St,Washington St,Charles Street South,1T,00:01:00.0000000,07:00:00.0000000,,0.2015,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,42.35092,-71.06303,42.35097,-71.06684
2465,1138,Sturbridge St,River St,Sanford St,7,12:00:00.0000000,16:00:00.0000000,Odd,0.1585,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,42.27128,-71.07383,42.27347,-71.07476
2466,2498,Sturbridge St,River St,Sanford St,7,12:00:00.0000000,16:00:00.0000000,Even,0.1585,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,42.27128,-71.07383,42.27347,-71.07476
2467,1127,Standard St,Woodgate St,Woodbole Ave,7,12:00:00.0000000,16:00:00.0000000,Even,0.1483,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,42.27557,-71.08048,42.27557,-71.08048
2468,2010,St William St,Dorchester Ave,Auckland St,3,08:00:00.0000000,12:00:00.0000000,Odd,0.0693,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,42.31493,-71.05675,42.31472,-71.05543
2469,2981,Aguadilla St,Tremont St,Tremont St,1S,08:00:00.0000000,12:00:00.0000000,Odd,0.1767,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,42.34165,-71.07595,42.34165,-71.07595
2470,1780,Wall St,Sullivan St,Walker St,1C,12:00:00.0000000,16:00:00.0000000,Odd,0.0784,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,42.37966,-71.06473,42.38005,-71.06612
2471,1651,St George St,East Brookline St,East Newton St,1S,12:00:00.0000000,16:00:00.0000000,Even,0.0767,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,42.33881,-71.07156,42.33805,-71.07265
2472,2508,Standard St,Woodgate St,Woodbole Ave,7,12:00:00.0000000,16:00:00.0000000,Odd,0.1483,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,42.27557,-71.08048,42.27557,-71.08048
2473,2980,Tremont St,Columbus Ave,Calumet St,10M,08:00:00.0000000,12:00:00.0000000,Even,0.5644,False,True,True,True,True,True,False,False,False,True,False,False,False,False,False,42.33142,-71.09437,42.33415,-71.10479
2474,2826,Stanhope St,Berkeley St,Cahners Pl,1B,00:01:00.0000000,07:00:00.0000000,,0.0841,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,42.34908,-71.072,42.34832,-71.07316
2475,728,Sudan St,Dorchester Ave,Sydney St,3,08:00:00.0000000,12:00:00.0000000,Even,0.2161,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,42.31689,-71.0567,42.31624,-71.05259
2476,2007,Sudan St,Dorchester Ave,Sydney St,3,08:00:00.0000000,12:00:00.0000000,Odd,0.2161,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,42.31689,-71.0567,42.31624,-71.05259
2477,2751,Sudbury St,Cambridge St,Blackstone St,1F,00:01:00.0000000,07:00:00.0000000,,0.2322,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,42.36099,-71.06124,None,None
2478,1063,Waldeck St,Melville Ave,Park St,7,08:00:00.0000000,12:00:00.0000000,Odd,0.1544,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,42.29465,-71.06676,42.29687,-71.06698
2479,283,Sullivan St,Main St,Bunker Hill St,1C,08:00:00.0000000,12:00:00.0000000,Odd,0.2095,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,42.37776,-71.06729,42.37987,-71.06448
2480,283,Sullivan St,Main St,Bunker Hill St,1C,08:00:00.0000000,12:00:00.0000000,Even,0.2095,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,42.37776,-71.06729,42.37987,-71.06448
2481,2752,Summer St,Purchase St,Dorchester Ave,5,00:01:00.0000000,07:00:00.0000000,,0.1758,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,42.35291,-71.05634,42.35144,-71.05279
2482,2756,Summer St,High St,Dorchester Ave,1F,00:01:00.0000000,07:00:00.0000000,Even Side Median,0.2489,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,42.35327,-71.05696,42.35144,-71.05279
2483,2755,Summer St,Lincoln St,Dorchester Ave,1F,00:01:00.0000000,07:00:00.0000000,,0.2875,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,53.03058,0.1029,42.35144,-71.05279
2484,2753,Summer St,Hawley St,Kingston St,1T,00:01:00.0000000,07:00:00.0000000,Odd,0.0839,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,42.35496,-71.05976,42.35409,-71.05861
2485,2754,Summer St,Kingston St,Lincoln St,1T,00:01:00.0000000,07:00:00.0000000,,0.0642,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,42.35409,-71.05861,53.03058,0.1029
2486,2487,Tufts St,Bunker Hill St,Medford St,1C,08:00:00.0000000,12:00:00.0000000,Even,0.1436,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,42.37708,-71.05718,42.37915,-71.05682
2487,2752,Summer St,Summer St,L St,5,00:01:00.0000000,07:00:00.0000000,Odd,0.4858,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,None,None,42.33735,-71.03546
2488,1481,Waldeck St,Melville Ave,Park St,7,08:00:00.0000000,12:00:00.0000000,Even,0.1544,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,42.29465,-71.06676,42.29687,-71.06698
2489,1717,Stanley St,Bellevue St,Quincy St,3,12:00:00.0000000,16:00:00.0000000,Odd,0.0761,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,42.3116,-71.06787,42.31074,-71.06872
2490,1553,Union St,Main St,Lynde St,1C,08:00:00.0000000,12:00:00.0000000,Even,0.1625,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,42.6791399,-71.15237,42.37341,-71.06642
2491,126,Wallingford Rd,Commonwealth Ave,Chestnut Hill Ave,4,08:00:00.0000000,12:00:00.0000000,Even,0.3470,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,42.34104,-71.1505,42.34452,-71.15337
2492,370,Union Park,Shawmut Ave,Tremont St,1S,08:00:00.0000000,12:00:00.0000000,Even,0.1403,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,42.3421,-71.07063,42.34362,-71.0723
2493,9,Unity St,Charter St,Dead End,1N,08:00:00.0000000,12:00:00.0000000,Even,0.0663,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,42.36659,-71.05355,42.36622,-71.05397
2494,279,Summer St,Elm St,School St,1C,08:00:00.0000000,12:00:00.0000000,Odd,0.0413,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,42.37734,-71.06384,42.37772,-71.06446
2495,732,St William St,Dorchester Ave,Auckland St,3,08:00:00.0000000,12:00:00.0000000,Even,0.0693,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,42.31493,-71.05675,42.31472,-71.05543
2496,1929,St Lukes Rd,Brighton Av,Commonwealth Ave,4,12:00:00.0000000,16:00:00.0000000,Odd,0.1055,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,42.35237,-71.12687,42.35076,-71.12727
2497,1254,St George St,East Brookline St,East Newton St,1S,08:00:00.0000000,12:00:00.0000000,Odd,0.0767,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,42.33881,-71.07156,42.33805,-71.07265
2498,1572,Summer St,Elm St,School St,1C,08:00:00.0000000,12:00:00.0000000,Even,0.0413,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,42.37734,-71.06384,42.37772,-71.06446
2499,1987,Trescott St,Pleasant St,Bakersfield St,3,12:00:00.0000000,16:00:00.0000000,Odd,0.0830,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,42.31564,-71.05973,42.31596,-71.06128
2500,2752,Summer St,Dorchester Ave,Summer St,5,00:01:00.0000000,07:00:00.0000000,Even,0.9314,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,42.35144,-71.05279,None,None
2501,2756,Summer St,Dorchester Ave,Melcher St,M,00:01:00.0000000,07:00:00.0000000,Even Side Median,0.1161,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,42.35144,-71.05279,42.35062,-71.05096
2502,2752,Summer St,Dorchester Ave,Summer St,5,00:01:00.0000000,07:00:00.0000000,Even,0.9309,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,42.35144,-71.05279,None,None
2503,226,Tupelo St,Savin St,Quincy St,10R,08:00:00.0000000,12:00:00.0000000,Even,0.0634,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,42.31684,-71.08123,42.31602,-71.08181
2504,1741,Stanwood St,Blue Hill Ave,Columbia Rd,3,12:00:00.0000000,16:00:00.0000000,Odd,0.3508,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,42.31026,-71.082,42.30699,-71.07652
2505,2747,State St,India St,Atlantic Ave,1F,00:01:00.0000000,07:00:00.0000000,,0.1189,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,42.35928,-71.05407,42.35966,-71.05181
2506,971,Sumner St,New St,Maverick Sq,9,08:00:00.0000000,12:00:00.0000000,Even,0.2508,False,True,True,True,True,True,False,False,False,True,False,False,False,False,False,42.3708,-71.04387,42.36879,-71.03957
2507,287,Sumner St,New St,Maverick Sq,9,08:00:00.0000000,12:00:00.0000000,Odd,0.2508,False,True,True,True,True,True,False,False,False,False,False,True,False,False,False,42.3708,-71.04387,42.36879,-71.03957
2508,703,Sumner St,East Cottage St,Stoughton St,3,12:00:00.0000000,16:00:00.0000000,Even,0.2860,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,42.3199,-71.06086,42.316,-71.06274
2509,1990,Sumner St,East Cottage St,Stoughton St,3,12:00:00.0000000,16:00:00.0000000,Odd,0.2860,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,42.3199,-71.06086,42.316,-71.06274
2511,232,Sunderland St,Crawford St,Blue Hill Ave,10R,08:00:00.0000000,12:00:00.0000000,Even,0.0693,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,42.31062,-71.08326,42.31026,-71.082
2512,2745,Staniford St,Cambridge St,Causeway St,1W,00:01:00.0000000,07:00:00.0000000,,0.2023,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,42.36128,-71.06375,42.3641,-71.06336
2513,1768,Sunderland St,Crawford St,Blue Hill Ave,10R,08:00:00.0000000,12:00:00.0000000,Odd,0.0693,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,42.31062,-71.08326,42.31026,-71.082
2514,2359,Trenton St,Meridian St,East Eagle St,9,08:00:00.0000000,12:00:00.0000000,Even,0.5311,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,42.37789,-71.03917,42.38134,-71.03009
2515,301,Sunnyside St,Centre St,Creighton St,2,12:00:00.0000000,16:00:00.0000000,Even,0.1731,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,42.32263,-71.10581,42.32378,-71.10785
2516,694,Treadway Rd,Savin Hill Ave,Dead End,3,12:00:00.0000000,16:00:00.0000000,Even,0.0669,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,42.31286,-71.05806,42.3133,-71.05815
2517,2824,St Cecelia St,Boylston St,Belvidere St,1B,00:01:00.0000000,07:00:00.0000000,,0.0830,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,42.34754,-71.08676,42.34636,-71.08666
2518,1327,Walbridge St,Commonwealth Ave,Brainerd Rd,4,08:00:00.0000000,12:00:00.0000000,Even,0.1028,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,42.34796,-71.13591,42.34684,-71.13465
2519,2255,St Mark's Rd,Dorchester Ave,Adams St,7,08:00:00.0000000,12:00:00.0000000,Even,0.3083,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,42.29118,-71.06278,42.29251,-71.05736
2520,561,St Lukes Rd,Brighton Av,Commonwealth Ave,4,12:00:00.0000000,16:00:00.0000000,Even,0.1055,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,42.35237,-71.12687,42.35076,-71.12727
2521,331,Vining St,Francis St,Dead End,10M,08:00:00.0000000,12:00:00.0000000,Even,0.0892,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,42.33582,-71.10744,42.33531,-71.10804
2522,1807,Vining St,Francis St,Dead End,10M,08:00:00.0000000,12:00:00.0000000,Odd,0.0892,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,42.33582,-71.10744,42.33531,-71.10804
2523,75,Standish St,Harvard St,West Park St,3,12:00:00.0000000,16:00:00.0000000,Odd,0.1617,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,42.29656,-71.07951,42.2943,-71.07872
2524,1802,Sunnyside St,Centre St,Creighton St,2,12:00:00.0000000,16:00:00.0000000,Odd,0.1731,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,42.32263,-71.10581,42.32378,-71.10785
2525,1357,Sunset St,Hillside St,Parker Hill Ave,10M,12:00:00.0000000,16:00:00.0000000,Even,0.0826,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,42.33185,-71.10834,42.33071,-71.10888
2526,65,Sunset St,Hillside St,Parker Hill Ave,10M,12:00:00.0000000,16:00:00.0000000,Odd,0.0826,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,42.33185,-71.10834,42.33071,-71.10888
2527,878,Surrey St,Market St,Foster St,4,12:00:00.0000000,16:00:00.0000000,Even,0.2097,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,42.34991,-71.15308,42.35089,-71.15691
2528,2764,Tyler St,Beach St,Oak St,1T,00:01:00.0000000,07:00:00.0000000,,0.2407,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,42.35134,-71.06051,42.34806,-71.06178
2529,2070,Surrey St,Market St,Foster St,4,12:00:00.0000000,16:00:00.0000000,Odd,0.2097,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,42.34991,-71.15308,42.35089,-71.15691
2530,2427,Sussex St,Hammond St,Warwick St,10R,08:00:00.0000000,12:00:00.0000000,Odd,0.0580,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,42.33625,-71.08321,42.33624,-71.08408
2531,2428,Sussex St,Hammond St,Warwick St,10R,08:00:00.0000000,12:00:00.0000000,Even,0.0580,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,42.33625,-71.08321,42.33624,-71.08408
2532,952,Sutherland Rd,Beacon St,Commonwealth Ave,4,08:00:00.0000000,12:00:00.0000000,Even,0.4341,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,42.33625,-71.15064,42.34134,-71.14677
2533,2108,Sutherland Rd,Beacon St,Commonwealth Ave,4,08:00:00.0000000,12:00:00.0000000,Odd,0.4341,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,42.33625,-71.15064,42.34134,-71.14677
2534,1170,Sutton St,Morton St,Woolson St,7,12:00:00.0000000,16:00:00.0000000,Even,0.1053,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,42.28258,-71.08851,42.28135,-71.08975
2535,2206,Sutton St,Morton St,Woolson St,7,12:00:00.0000000,16:00:00.0000000,Odd,0.1053,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,42.28258,-71.08851,42.28135,-71.08975
2536,382,Wadsworth St,Pratt St,Dead End,4,08:00:00.0000000,12:00:00.0000000,Even,0.1057,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,42.35523,-71.12729,42.35508,-71.12627
2537,1993,Vernon St,Washington St,Shawmut Ave,10R,12:00:00.0000000,16:00:00.0000000,Odd,0.0617,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,42.33034,-71.08399,42.33085,-71.08501
2538,707,Vernon St,Washington St,Shawmut Ave,10R,12:00:00.0000000,16:00:00.0000000,Even,0.0617,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,42.33034,-71.08399,42.33085,-71.08501
2539,1717,Stanley St,Quincy St,Dead End,3,12:00:00.0000000,16:00:00.0000000,Odd,0.1220,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,42.31074,-71.06872,42.31118,-71.0682999
2540,2249,Walnut Park,Washington St,Walnut Ave,10R,08:00:00.0000000,12:00:00.0000000,Even,0.2453,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,42.31639,-71.0977,42.31414,-71.09409
2541,2248,Walnut Park,Washington St,Walnut Ave,10R,08:00:00.0000000,12:00:00.0000000,Odd,0.2453,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,42.31639,-71.0977,42.31414,-71.09409
2542,1711,Walden St,Heath St,Centre St,2,12:00:00.0000000,16:00:00.0000000,Odd,0.2286,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,42.32608,-71.10464,42.32282,-71.10402
2543,1685,Unity St,Charter St,Dead End,1N,08:00:00.0000000,12:00:00.0000000,Odd,0.0663,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,42.36659,-71.05355,42.36622,-71.05397
2544,928,Trenton St,Bartlett St,Bunker Hill St,1C,12:00:00.0000000,16:00:00.0000000,Even,0.0881,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,42.37745,-71.06215,42.37852,-71.06125
2545,2254,St Mark's Rd,Dorchester Ave,Adams St,7,08:00:00.0000000,12:00:00.0000000,Odd,0.3083,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,42.29118,-71.06278,42.29251,-71.05736
2546,257,Walker St,Main St,Wall St,1C,12:00:00.0000000,16:00:00.0000000,Even,0.1545,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,42.37822,-71.06785,42.38005,-71.06612
2547,2355,West Eagle St,Border St,Brooks St,9,12:00:00.0000000,16:00:00.0000000,Even,0.2142,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,42.38136,-71.04032,42.38139,-71.0361
2548,2314,Union Park,Tremont St,Montgomery St,1S,12:00:00.0000000,16:00:00.0000000,Even,0.0299,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,42.34362,-71.0723,42.34393,-71.07267
2549,668,Upton St,Shawmut Ave,Tremont St,1S,12:00:00.0000000,16:00:00.0000000,Odd,0.1352,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,42.34167,-71.07143,42.34316,-71.07313
2550,2091,Trenton St,Bartlett St,Bunker Hill St,1C,12:00:00.0000000,16:00:00.0000000,Odd,0.0881,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,42.37745,-71.06215,42.37852,-71.06125
2551,991,Swallow St,N St,O St,5,09:00:00.0000000,13:00:00.0000000,Odd,0.1049,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,42.33363,-71.03122,42.33367,-71.02917
2552,2748,State St,Washington St,India St,1F,00:01:00.0000000,07:00:00.0000000,,0.1966,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,42.35884,-71.05782,42.35928,-71.05407
2554,700,Trescott St,Pleasant St,Bakersfield St,3,12:00:00.0000000,16:00:00.0000000,Even,0.0830,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,42.31564,-71.05973,42.31596,-71.06128
2555,809,Tufts St,Bunker Hill St,Medford St,1C,08:00:00.0000000,12:00:00.0000000,Odd,0.1436,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,42.37708,-71.05718,42.37915,-71.05682
2556,721,Sydney St,Savin Hill Ave,Moseley St,3,08:00:00.0000000,12:00:00.0000000,Even,0.6705,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,42.31159,-71.05368,42.32088,-71.05411
2557,2000,Sydney St,Savin Hill Ave,Moseley St,3,08:00:00.0000000,12:00:00.0000000,Odd,0.6705,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,42.31159,-71.05368,42.32088,-71.05411
2558,210,Symphony Rd,St Stephen St,Hemenway St,10F,12:00:00.0000000,16:00:00.0000000,Even,0.1850,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,42.34262,-71.0866,42.34323,-71.09011
2559,1751,Symphony Rd,St Stephen St,Hemenway St,10F,12:00:00.0000000,16:00:00.0000000,Odd,0.1850,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,42.34262,-71.0866,42.34323,-71.09011
2560,690,Taft St,Dorchester Ave,Pleasant St,3,12:00:00.0000000,16:00:00.0000000,Even,0.1286,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,42.31711,-71.0567,42.31762,-71.05911
2561,1977,Taft St,Dorchester Ave,Pleasant St,3,12:00:00.0000000,16:00:00.0000000,Odd,0.1286,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,42.31711,-71.0567,42.31762,-71.05911
2562,1454,Talbot Ave,Blue Hill Ave,Norwell St,7,08:00:00.0000000,12:00:00.0000000,Even,0.5873,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,42.29486,-71.08784,42.29175,-71.07719
2563,1087,Talbot Ave,Washington St,Dorchester Ave,7,08:00:00.0000000,12:00:00.0000000,Odd,0.5263,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,42.29022,-71.07161,42.28625,-71.06419
2564,1453,Talbot Ave,Blue Hill Ave,Norwell St,7,08:00:00.0000000,12:00:00.0000000,Odd,0.5873,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,42.29486,-71.08784,42.29175,-71.07719
2565,1659,Talbot Ave,Norwell St,Southern Ave,7,12:00:00.0000000,16:00:00.0000000,Even,0.2129,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,42.29175,-71.07719,42.29061,-71.07331
2566,1658,Talbot Ave,Norwell St,Southern Ave,7,12:00:00.0000000,16:00:00.0000000,Odd,0.2129,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,42.29175,-71.07719,42.29061,-71.07331
2567,1477,Talbot Ave,Southern Ave,Washington St,7,12:00:00.0000000,16:00:00.0000000,Even,0.0939,False,True,True,True,True,True,False,False,False,True,False,False,False,False,False,42.29061,-71.07331,42.29022,-71.07161
2568,1489,Talbot Ave,Washington St,Dorchester Ave,7,08:00:00.0000000,12:00:00.0000000,Even,0.5263,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,42.29022,-71.07161,42.28625,-71.06419
